Domain,Sum of Estimated Clicks,Position
surviveparenthood.wordpress.com,0.1,16.0
fishersci.com,0.1,16.0
ikwholesale.com,0.2,19.0
maternitique.com,9.0,14.5
letspartyadditivefree.com,0.2,10.0
fussybody.com,275.00000000000006,7.714285714285714
worldhairextensions.com,0.2,13.0
creamguide.com,0.3,7.0
hygieneexpert.co.uk,0.1,19.0
toppetroleumengineeringschools.com,1.8000000000000003,11.6
fashionersity.com,0.1,20.0
nisbets.ie,3.1,14.5
online-instagram.com,2.7,7.0
beautybling.yuku.com,1.5000000000000002,17.0
imreportcard.com,0.2,14.5
modernhippiehousewife.com,1.8000000000000003,11.0
esgdirect.com,44.5,13.666666666666666
primephysiquenutrition.com,1.3,14.0
secure.vaseline.us,841.2000000000004,7.136
mamaot.com,0.4,17.25
askanesthetician.wordpress.com,0.4,15.0
antimoneylaundering.gov.ie,0.2,13.0
chicagonow.com,2.0,15.333333333333334
chrisarnoldhq.net,0.1,19.0
dialsoap.com,4.2,16.0
sweetpbeaut.com,0.1,19.0
dealsinaz.com,0.1,17.0
n.et,0.5,15.666666666666666
kitchen-tested.com,0.1,19.0
streatley.co.uk,0.4,10.0
thriftymeetsplurgy.com,0.4,8.0
grantcommerce.com,0.1,17.0
suncarecentral.com,2.8000000000000003,2.0
freesampleprincess.com,8.4,4.0
local.perfumeemporium.com,0.1,13.0
geb.ebay.com,1.0,12.0
rufknights.com,1.8,11.0
thepoleplace.wordpress.com,0.8,7.5
mathworks.com,0.1,18.0
doctor.ndtv.com,1.6000000000000003,14.0
wellnessliving.com,1.1,3.0
quit.ie,0.6,5.0
elinivana.com,0.4,16.5
herinterest.com,2.6000000000000005,10.8
socialanxietysupport.com,0.5,6.0
eventbrite.com,2.7,18.0
imgur.com,2.8000000000000003,13.5
realmenrealstyle.com,2.1,10.0
makeupandbeautyforever.com,44.8,4.4
123healthshop.co.uk,0.2,19.5
cosmeticsciencetechnology.com,1.8,13.333333333333334
gillettewy.com,0.1,16.0
vikkisverdict.wordpress.com,0.1,13.0
dischrom.eu,1.0,17.0
herpecin.com,18.0,6.1
nzymes.com,1.7,13.0
christianclippers.com,0.1,15.0
baroness.co,0.8,10.0
alldischarge.com,4.2,13.75
bundoo.com,5.5,11.666666666666666
mp3pro.co,0.1,17.0
plyrics.com,1.1,3.0
fashionfinder.asos.com,0.9000000000000001,15.5
bellanina101.wordpress.com,83.60000000000001,8.857142857142858
healthysmoothiehq.com,1.3,10.0
radioparadise.com,0.2,14.0
hotelplanner.com,2.2,14.8
coffeeandvanilla.com,0.5,6.0
thedrum.com,0.7999999999999999,17.2
owletcare.com,3.2,9.666666666666666
outremode.com,0.2,9.0
whole-dog-journal.com,0.30000000000000004,17.0
webvitamins.com,0.1,18.0
ingenira.hubpages.com,2.6999999999999997,8.5
groceryshopforfree.com,0.8,6.5
volasports.com,0.1,14.0
thebody.com,53.800000000000004,11.894736842105264
spraytanning.com.au,0.1,15.0
slightlyviral.com,0.6,5.0
jbc.org,0.9,11.5
weather-and-climate.com,0.2,19.0
blendedbeauty.com,0.2,17.0
canstockphoto.com,9.0,13.454545454545455
jenngorgeous.com,0.8,15.666666666666666
law.cornell.edu,8.299999999999999,13.0
perfumesociety.org,0.4,10.0
metrolyrics.com,84.3,7.375
clearpores.com.au,0.8,9.0
maurabugara.wordpress.com,1.2000000000000002,10.0
samplebuddy.com,11.6,6.75
federalpackage.com,1.1,15.5
music.stackexchange.com,0.1,14.0
iprice.ph,0.2,14.0
skroutz.gr,0.8,8.0
amyucf.hubpages.com,0.30000000000000004,14.0
elementsbathandbody.com,43.600000000000016,8.444444444444445
lifeiskulayful.com,8.4,4.0
hairsentinel.com,1.5000000000000002,8.333333333333334
chem-dry.net,0.30000000000000004,17.0
nwedible.com,82.10000000000002,9.785714285714286
kingsofcomfort.com,0.1,18.0
imakenews.com,0.2,16.0
dermapro.nl,0.7000000000000001,12.0
restorenyc.org,0.2,8.0
idealist.org,1.0,16.0
linguee.fr,0.1,18.0
zappos.com,103.09999999999998,10.369565217391305
theacneproject.com,1090.2999999999997,10.629032258064516
gnc.com,83.49999999999997,11.909090909090908
cocoaandcream.net,3.2,13.0
chicjoy.com,0.4,17.5
beautybybritanie.com,0.2,18.0
1800flowers.com,0.1,18.0
ludlowpeds.com,0.2,16.0
spinksphotography.com,0.30000000000000004,18.5
drinkwire.liquor.com,9.9,16.333333333333332
northtexasjellystone.com,2.7,5.0
ariva.com,0.1,13.0
aboutredlands.com,0.2,15.0
jeancoutu.com,0.6,15.75
noskinproblems.com,377.49999999999994,9.375
cosmeticsdesign.com,0.7,11.0
reviews.williams-sonoma.com,6.6,5.0
laroche-posay.us,231.89999999999995,12.923076923076923
marthastewart.com,230.49999999999997,10.710526315789474
gayweddingsinvermont.com,1.1,3.0
uglyskin.xyz,0.4,19.0
adland.tv,2.7,8.0
beautifile.blogspot.com,0.1,19.0
uptodate.com,13.9,13.75
modernsalon.com,0.1,13.0
iplaybaby.com,0.3,20.0
crystal-cb.com,0.3,7.0
23.254.250.228,0.7000000000000001,12.0
ejyoti.com,11.2,5.5
goindiya.blogspot.com,0.2,14.0
avetsguidetolife.blogspot.com,0.3,20.0
smilemakers.com,9.9,3.0
americanpregnancy.org,5.7,6.2
noble-house.tk,0.5,11.0
7beautytips.com,84.5,11.181818181818182
freshvancouver.com,0.1,18.0
addresses.com,6.0,7.0
jenniraincloud.com,11.2,8.0
suburbanstylista.com,0.1,15.0
thebeautystreet.wordpress.com,0.1,11.0
lengtesico.comoj.com,0.1,16.0
audubon.org,0.2,10.0
m.corallista.com,1.6,4.0
articles.orlandosentinel.com,40.4,6.5
vivamondo.com,0.3,15.0
gosip.party,0.2,15.0
mommypr.com,0.30000000000000004,15.333333333333334
shes.pk,0.2,19.0
facepaintforum.com,0.1,18.0
palmshorteningflakes.com,2.1,10.666666666666666
bestlubehub.com,440.1,2.2
essentialhealingcu.tumblr.com,0.0,13.0
aubrey-organics.com,5.6,12.571428571428571
eczemahelp.ca,185.3,7.238095238095238
diabeticlifestyle.com,0.5,14.0
ladidababy.com,0.9,9.5
probeautyblog.com,0.1,15.0
wattswheelsnwings.com,0.2,10.0
wattpad.com,290.1,18.666666666666668
betterbones.com,1.1,3.0
mariefranceasia.com,18.3,10.0
wavehealthyair.com,1.1,3.0
quitsmokingsupport.com,1.4000000000000001,2.0
habitat.org,3.9000000000000004,1.5
cooks.com,79.5,10.857142857142858
jellystonesturbridge.com,0.4,12.0
vascular.co.nz,1.1,13.0
alohatanningabq.com,0.1,18.0
theshopwindowblog.wordpress.com,2.4,5.0
panipatshop.com,1.4000000000000001,2.0
rachelssupply.com,0.3,7.0
thehealinggdn.com,13.0,12.0
luckyvitamin.com,35.00000000000001,13.55
t-ramissu.blogspot.com,1.4000000000000001,13.0
petroleumsupport.com,0.6,7.0
livingrichwithcoupons.com,41.500000000000036,11.6
snobessentials.com,0.4,12.0
aloeverancl.com,2.2000000000000006,14.6
webplusbeauty.com,0.1,17.0
whitneybond.com,0.5,19.0
dinanf.blogspot.com,0.5,11.0
nailsatpanache.wordpress.com,1.7000000000000002,8.0
getmp3songspk.info,0.1,11.0
chopra.com,2.0,13.5
linearcanvas.com,1.3,6.666666666666667
pagelampcom.appspot.com,0.0,14.0
naturalenergybalancing.com,12.1,3.0
papre.com,0.1,13.0
zulily.com,202.19999999999993,7.454545454545454
cutediyprojects.com,5.6,12.0
poundland.co.uk,2.9000000000000004,6.5
duinstreek.com,0.9,14.75
usamedicalsurgical.com,0.2,9.0
longecity.org,0.9,12.5
beesdo.com,1.0,10.0
glamburger.us,0.4,13.0
cambridge.org,0.3,19.0
naturallabeauty.com,0.0,1.0
wpfangirl.com,0.3,18.0
myrayofbeauty.wordpress.com,1.5,7.0
herbalworld.co.za,0.1,19.0
finance.mcall.com,0.1,20.0
herbalhealthcare-daw.blogspot.com,0.30000000000000004,9.5
superdrug.com,63.70000000000004,14.365384615384615
makeupalley.com,2526.6999999999953,9.884968242766409
delish.com,1.4000000000000001,8.0
newlaserimage.com,0.1,14.0
local.kmart.com,0.8,4.0
indiaparenting.com,7.7,12.0
tammyforbes.massagetherapy.com,0.1,20.0
bestdaily.co.uk,12.7,6.75
dw.com,0.2,15.5
superdruglookatme.com,4.2,10.0
pure-petroleum-llc.gillette.wy.amfibi.company,0.1,20.0
diybeautydiva.com,0.7,14.666666666666666
isagne.net,0.3,7.0
dryeyepain.com,0.1,18.0
realreviews.in,0.1,19.0
flowtechcoolingtower.in,0.1,20.0
korea-fever.net,34.2,2.3333333333333335
kisstixx.com,1.7,10.333333333333334
nap.edu,1.0,17.5
bigkarts.com,7.0,6.5
aloe-vera-gel.weebly.com,0.2,19.0
momcrieff.com,0.2,16.0
vatgia.com,0.2,18.0
alighthouse.com,0.1,17.0
bakeryandsnacks.com,0.5,11.0
cherriesspink.blogspot.com,9.8,9.2
acnescarhq.com,0.2,9.0
rodewayinndesmoines.com,0.1,14.0
restoretherapy.com,0.6,5.0
mangafox.me,0.4,17.0
fashioninmotion.wordpress.com,23.0,7.0
lynlynshopaholic.com,7.7,3.0
losecellulitenow.net,1.8,9.0
nordicalux.com,0.1,16.0
wreg.com,1.7,19.0
everymuslim.co.za,0.1,17.0
thehealingproject.us,0.8,4.0
secantikmanis.blogspot.com,0.7000000000000001,13.0
atthefenceonline.com,0.1,15.0
roosa.ee,1.0,11.0
homeshop18.com,58.7,9.793103448275861
worldgamingmag.com,1.0,16.5
newnownext.com,0.5,19.0
varunatea.co.kr,0.0,8.0
purebeautyreview.com,0.1,13.0
petssupermart.com,0.5,13.5
trndmonitor.com,8.9,7.333333333333333
wilburnmedicalusa.com,0.1,17.0
favecentral.com,1.6,13.5
westernoil.com.au,0.2,9.0
healthinaging.org,0.1,13.0
skinlasercare.com,0.2,17.0
kidstoysarea.com,0.6,9.0
nappturalisticbeauty.com,0.8,8.0
media.coolvest.com,13.0,6.0
mynaturalbaby.com.au,1.4,4.5
thermairsystems.com,0.2,17.0
beautysouthafrica.com,76.4,9.857142857142858
areavibes.com,3.2,17.0
theherbalhealingmama.com,0.9,20.0
mouthulcers.org,3.4000000000000004,14.5
www-tc.pbs.org,0.4,18.0
micetrap.net,0.30000000000000004,16.5
reviews.clinique.com,12.7,9.75
lifespa.com,5.8,10.5
careerbliss.com,2.6,13.6
2008translation.com,0.1,14.0
kaskus.co.id,0.8999999999999999,7.0
radiantnaturopathic.com,0.1,19.0
advancedformulas.com,10.0,1.0
holisticsquid.com,5.3,13.785714285714286
barneys.com,4.1,11.0
restorepdx.com,0.1,20.0
dollydowsie.com,1.5000000000000002,7.5
bodycontouringwrapsonline.com,0.1,19.0
beritasatu.com,13.899999999999999,8.0
fitandslim.net,2.0000000000000004,14.333333333333334
sagalapedia.blogspot.com,0.2,19.0
flow3d.com,2.7,5.5
naturepacific.com,0.2,18.5
bakemeaway.wordpress.com,126.0,6.25
dealersingredients.com,0.1,15.0
aloefresh.com,5.7,7.75
dolcesalonspa.com,0.1,16.0
foothealthcare.com,0.3,14.0
goodlooknout.com,2.6,13.0
305927716147259.offertabs.com,3.0,10.5
lushusa.com,36.30000000000001,14.153846153846153
growing-up.com,3.4,13.25
moneyformulabrucewalker.com,2.9,8.5
engineering.purdue.edu,6.6000000000000005,12.0
dynamicsportsmassage.com,0.6,18.0
kbears.com,0.2,14.0
thebeautyofitis.com,0.1,18.0
myonlineweddinghelp.com,1.0,6.0
entrusters.sdkck.com,0.2,17.0
healthcareguy.com,0.1,20.0
pioneerthinking.com,3.5000000000000004,11.5
thefarmerslife.com,0.4,17.0
i-95expresstolllanes.com,0.1,20.0
memphis-848-4.gc3a.org,39.1,6.333333333333333
beautifuladventurings.blogspot.com,0.2,17.0
hatley.com,13.2,14.5
chudo-mir.com.ua,0.3,7.0
moonzmine.blogspot.com,3.1000000000000005,11.333333333333334
colornimbus.com,0.4,8.5
itunesmp3.tk,0.9,18.0
patagonia.com,13.0,18.0
advanceduninstaller.com,0.3,11.0
alreadypretty.com,0.1,17.0
luvmesomeqpons.com,4.2,5.0
scentsnlotions.com,0.9,19.0
armymedical.tpub.com,0.1,12.0
samanyanga.com,21.599999999999998,7.0
psoriasiscureblog.info,0.8,9.0
ellebox.com,1.7,14.0
hospicenearme.com,0.1,12.0
couponsock.com,0.8,11.666666666666666
unmondevegan.com,42.9,3.0
couponcloset.net,1.3000000000000003,15.6
drweil.com,334.50000000000006,9.243243243243244
carolinehirons.com,4.5,11.142857142857142
herbs-info.com,1.4000000000000001,2.0
butterflies-eyecare.co.uk,0.1,15.0
mommymusings.com,5.2,9.0
measureandstir.com,0.5,17.0
wtxl.com,1.2,5.0
katelovespretty.blogspot.com,0.1,16.0
thehappyliciousway.com,0.3,20.0
ducktoswan.wordpress.com,5.6,8.333333333333334
myhealthtips.in,10.299999999999997,12.6
radiantgloballogistics.com,0.2,12.0
aizhan.com,0.0,9.75
rld.state.nm.us,0.3,18.0
info.painfulpleasures.com,0.5,17.0
beautydirect.com.sg,5.3999999999999995,8.75
bodywraps-store.com,0.1,16.0
autoserviceprofessional.com,0.6,9.5
lancome-usa.com,13.0,16.0
shoresavingswithpatti.com,0.4,14.5
lilblueboo.com,1.4000000000000001,9.0
aveenomd.com,36.1,7.857142857142857
moderntiredealer.com,0.1,15.0
michelesorganics.wordpress.com,2.6,7.5
californiababy.com,171.2,9.6
theviewfromgreatisland.com,0.6,10.666666666666666
abqcareers.careers.adicio.com,0.2,19.0
ipennypinch.com,0.6000000000000001,13.666666666666666
forum.adorebeauty.com.au,0.30000000000000004,18.0
grangersmith.com,0.4,18.0
savannahbee.com,3.3000000000000003,12.666666666666666
teciclef.tumblr.com,3.6,12.142857142857142
uttings.co.uk,1.7,20.0
420magazine.com,2.6999999999999997,7.0
sterishoe.com,0.7000000000000001,20.0
peanutallergy.com,0.2,12.5
cliparthut.com,0.4,9.0
extraordinarymommy.com,114.20000000000002,5.454545454545454
guitaretab.com,36.0,6.0
dictoducpai20.soup.io,9.899999999999999,4.0
enterherecanada.com,0.1,16.0
orshaircare.com,0.6,9.0
jmturntables.com,1.7,19.0
paulmitchell.com,0.4,16.0
thebeautyclub.com.au,0.7000000000000001,18.5
non-productive.com,0.4,17.5
cleverhamstergames.com,2.8000000000000003,11.615384615384615
theglow.com.au,3.2,15.6
babybumpapp.com,8.700000000000001,8.0
champagneproperty.com.au,0.4,16.0
jci.org,5.8999999999999995,12.6
onlynaturalpet.com,0.5,17.0
lastoftheenglishdaisies.wordpress.com,1.0,7.0
ultimateskinguide.com,1.4,14.4
glamour-zine.com,31.6,7.625
envysg.com,0.6,7.0
mattifycosmetics.com,0.6000000000000001,13.0
holistichealthherbalist.com,187.70000000000002,3.1666666666666665
localdirectory.kcrg.com,0.1,17.0
products.mercola.com,1.2,5.0
secure.vaseline.co.za,0.8,15.25
gratefulbeauty.blogspot.com,2.1,12.0
deltadentalins.com,5.0,15.25
maspooase.com,0.8,4.0
affordableskincaresalon.com,13.6,3.0
cocomebodystick.com,0.1,14.0
gents.com,0.2,11.0
cosme-de.com,0.5,20.0
caseywhite.hubpages.com,1.7999999999999998,5.0
bestfriendsforfrosting.com,2.0,9.333333333333334
prpcn.ca,5.3,19.0
crosswordnexus.com,57.2,1.6666666666666667
vaporbeast.com,0.6,10.0
xtend-life.com,1.2000000000000002,14.2
metacafe.com,0.5,7.5
arcgis.com,0.2,12.0
realizebeauty.wordpress.com,3.0,5.0
dermatologypartnersinc.com,2.0,14.5
letmeletyouknow.com,0.30000000000000004,13.5
aloeferoxboutique.com,0.3,7.0
dindadestriana.blogspot.com,2.6,8.0
smirnoff.com,2.1,14.0
chicprofile.com,0.9,12.0
allfreecrafts.com,31.399999999999995,6.363636363636363
exoticbuttersandoils.com,0.3,18.0
journals.lww.com,4.0,6.666666666666667
discussions.texasbowhunter.com,4.4,11.8
travelerssupply.com,1.5,6.0
indianbeautyforever.com,1.8,5.0
wm6.walmart.com,0.1,14.0
vitacost.com,155.59999999999974,11.47019867549669
applepieusa.com,2.2,10.571428571428571
practicallyfunctional.com,4.2,8.0
careerarc.com,0.1,17.0
w3schools.com,47.4,8.8
healing-the-center.com,13.0,15.0
himalayastore.com,17.599999999999998,11.2
lecreuset.com,0.1,20.0
www2.woolworthsonline.com.au,0.6,16.75
zipmap.net,17.1,7.25
holabirdsports.com,0.2,17.0
watsons.com.my,18.800000000000004,11.142857142857142
pregnancythisweek.com,0.8999999999999999,7.0
hoahuongduongshop.com,0.7000000000000001,18.0
petwave.com,0.7999999999999999,13.25
priceline.com,9.1,6.0
zombiehunters.org,0.5,11.0
thetoptens.com,2.0,17.333333333333332
nzic.org.nz,0.1,16.0
sephora.fr,0.2,16.0
goodbed.com,0.2,10.0
unilever-esa.com,76.3,13.090909090909092
spray.com,0.4,19.0
eyecreamtruth.net,7.0,6.0
onepetro.org,0.1,14.0
rotemstore.com,1.8,10.0
quickcashsystem.org,0.1,17.0
accommodation.firststopcareadvice.org.uk,0.2,13.0
readynutrition.com,0.1,15.0
apennyforyourwraps.com,1.0,15.333333333333334
naturalandhealthyliving.com,17.2,12.964285714285714
babybumbleb.com,0.6,7.0
pharmerica.com,1.5,8.5
relaxedgrowth.wordpress.com,0.1,17.0
4sgm.com,7.8,10.0
meandmybigmouth.com.au,1.7999999999999998,6.0
nrcs.usda.gov,0.1,19.0
popgumi.blogspot.com,0.9,9.0
stoa.org.uk,0.0,19.0
amazon.com,47619.79999999926,7.322679509632224
mbasic.facebook.com,0.2,17.0
tesashanti.blogspot.com,6.300000000000001,4.0
guwahatisuperbazaar.com,1.6,10.0
radiotronics.com,0.4,17.0
edoc.co.za,0.2,13.5
sprinklebakes.com,3.2,12.0
bottlesandpearls.wordpress.com,0.2,11.0
lrworld.com,35.800000000000004,11.363636363636363
greenthickies.com,5.6000000000000005,11.333333333333334
europa-apotheek.com,0.6,17.0
letmetrythisforyou.com,50.400000000000006,4.0
nailsmag.com,3.5,13.5
amicnews.com,0.30000000000000004,10.0
careersexpo.org.nz,7.199999999999999,4.0
cbn.com,0.8,4.0
levelstuck.com,1.6,4.0
this-is-my-soapbox.com,6.6,3.0
koreabuys.com,0.9000000000000001,17.0
jenewby.com,18.6,8.0
login.salesforce.com,0.8,10.0
nrmca.org,0.4,15.0
dailystrength.org,39.5,11.228571428571428
provence-shop.com,0.1,14.0
perfectcook.org,0.0,13.333333333333334
latino.foxnews.com,2.2,9.0
healingtreeproducts.com,229.00000000000003,2.0
reeds.com,0.1,17.0
beautifulnewu.com,0.1,11.0
thefusionmodel.com,2.5,1.0
kingsbodyjewelry.com,0.3,18.0
crsonesource.com,0.1,16.0
wisdomteethlittleton.com,0.2,17.0
srentax.wordpress.com,0.1,11.0
shopperschoice.com,0.1,20.0
tableau.com,0.8,9.0
jenyshin83.wordpress.com,6.8999999999999995,7.5
maccosmetics.ca,0.2,15.0
yournailgalpam.com,0.1,14.0
raw-foods-diet-center.com,0.5,14.0
iso.org,0.2,8.0
redbookmag.com,88.6,9.516129032258064
sholarcenter.com,0.3,15.0
advocaciamilitar.adv.br,0.1,14.0
massagewarehouse.com,0.2,17.0
bhtips.com,1.9,12.0
makeupandbeautycodes.com,0.2,8.0
fashioncentral.pk,108.0,7.0
play.riffstation.com,14.4,10.0
alex.zheng-dynasty.com,0.2,20.0
jealousofmyskin.com,1.9,16.5
instagy.com,0.1,18.0
medidart.com,0.7000000000000001,11.0
ewomenz.com,0.2,12.0
pondscienceinstitute.on-rev.com,0.2,16.0
forum.acronis.com,0.4,19.0
windingbrooklane.com,0.2,19.0
stuffmomnevertoldyou.com,8.7,6.5
channel4embarrassingillnesses.com,64.40000000000002,10.5
pregnancyweekly.com,0.8999999999999999,18.666666666666668
paizo.com,2.2,3.0
instah.wordpress.com,40.199999999999996,6.75
raysahelian.com,0.3,11.0
harrisonsbirdfoods.com,0.1,15.0
rhs.org.uk,0.1,12.0
lul.org,0.2,14.5
shroudedindoubt.typepad.com,0.7,9.5
effortlessglam.com,0.1,16.0
pourquoidocteur.fr,0.1,16.0
item2.gmarket.co.kr,0.8,17.5
chopsaver.com,25.5,17.333333333333332
purchxapp.com,0.0,8.0
messiah.edu,5.5,6.0
shopbop.com,1.1,14.0
ipindia.nic.in,0.30000000000000004,14.76923076923077
stab-iitb.org,1.1,16.0
askdrgottmd.com,0.7,10.5
patient.info,330.4,13.267206477732794
burningmath.blogspot.com,0.1,15.0
yummytoddlerfood.com,0.9,20.0
docslide.us,0.1,20.0
smartshoppingguide.blogspot.com,2.5,7.5
i5and99commutesurvey.com,0.1,19.0
missouriquiltco.com,2.4000000000000004,9.5
oznaturals.com,0.1,16.0
powerbody.eu,0.1,14.0
tv.com,1.6,6.5
retailpharmaindia.com,1.3,10.5
reference.medscape.com,44.29999999999999,9.875
girlsbeforeflowers.tumblr.com,0.4,13.0
blueridgeparkway.org,0.9,15.0
th3asylum.com,3.9000000000000004,16.333333333333332
myssgreen.com,1.5999999999999999,13.666666666666666
d-style.dk,1.6,7.333333333333333
overthrowmartha.com,216.3,10.882352941176471
bellasante.com,2.3000000000000003,11.285714285714286
bath-oil.reviewsforu.info,0.2,18.0
vaseline.fi,0.1,20.0
deliciousdays.com,1.7,19.0
growandmake.com,0.1,17.0
groups.google.com,3.8000000000000003,16.166666666666668
haussam.com,0.0,8.0
rlreader.com,0.2,8.0
benefitcosmetics.co.uk,0.1,15.0
naturalfamilytoday.com,0.5,6.0
dell.com,1.5,7.0
skin.knoji.com,1.6,15.666666666666666
bvents.com,0.1,20.0
glamsel.com,0.5,15.0
dominicanhaircare.com,0.2,13.0
discountqueens.com,1.1,17.0
personalproducts4u.co.uk,0.1,15.0
blackheadexpert.com,0.4,11.0
plantbasedpeople.com,8.4,5.0
jamielansley.hubpages.com,1.7999999999999998,5.0
proactiveskinproducts.com,0.7000000000000001,17.0
piie.com,0.2,14.0
australianprescriber.com,0.4,17.5
sulfodene.com,5.9,20.0
pubs.acs.org,1.6,13.25
meslvpta.org,1.2,7.0
homemademedicine.com,3.4,11.333333333333334
fittobetan.com,1.1,20.0
automation-excellence.com,0.6,7.0
wyofile.com,1.4000000000000001,2.0
mercurynews.com,3.2,12.0
uk.loccitane.com,0.7000000000000001,18.0
lifezette.com,0.1,19.0
pinksith.com,899.6000000000007,10.764150943396226
shoespie.com,0.30000000000000004,18.5
pricescope.com,0.5,6.0
crafthubs.com,0.5,6.0
amazingherbalremedies.com,0.3,20.0
deeptibindra.expertscolumn.com,2.4,13.0
m.ebay.ph,0.2,8.0
ksb4everbeauty.blogspot.com,0.1,12.0
neemwell.com,0.3,7.0
cosmeticsandtoiletries.com,0.1,17.0
annenovakyoga.com,1.0,12.0
wincoil.com,2.2,15.75
fastresponseac.com,0.1,15.0
radiantskin.clinic,0.3,7.0
simplyrecipes.com,4.3999999999999995,18.0
belowthawaist.blogspot.com,0.3,7.0
opaam.com,0.6,5.0
seasonsindia.com,0.3,17.0
bonzaiaphrodite.com,0.2,19.0
philpad.com,2.1,13.0
howtodistressfurniture.net,0.6,8.0
gasoilenergy.com,3.3,3.0
advancedrepairmn.com,42.5,1.0
alwaystanlubbock.com,1.4000000000000001,18.0
valpak.com,0.30000000000000004,15.5
skincare-system.info,1.2000000000000002,8.5
health.cvs.com,0.9,10.5
foreignpolicy.com,1.9000000000000004,15.2
reflectionsatstlukes.com,2.5,6.0
medhelp.org,977.5000000000017,10.110151187904968
organicsurge.com,0.2,14.0
yaffa-skincare.com,0.6000000000000001,14.333333333333334
forum.wholeapproach.com,0.5,12.666666666666666
jinkyomi.com,2.6,12.6
onehundreddollarsamonth.com,0.7,11.666666666666666
